datetime,main_aqi,components_co,components_no,components_no2,components_o3,components_so2,components_pm2_5,components_pm10,components_nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
2024-11-03 08:00:00,5.0,961.3,0.99,13.37,214.58,27.89,85.68,98.57,12.54,29.5415,41.22452,14.9915,0.0,988.77325,4.724786,197.74477,576.0
2024-11-03 09:00:00,5.0,974.66,0.94,15.42,226.02,31.47,87.01,99.95,12.67,29.7915,39.092915,14.3914995,0.0,988.01324,3.4388947,222.87889,499.0
2024-11-03 10:00:00,5.0,1695.63,2.65,49.35,185.97,34.81,113.17,133.44,19.0,29.6915,38.562653,14.091499,0.0,987.51746,2.0523157,254.74483,370.0
2024-11-03 11:00:00,5.0,2990.72,4.25,111.04,110.15,39.1,158.26,190.12,26.85,29.2915,40.23621,14.3914995,0.0,987.3873,1.0948973,350.53775,210.0
2024-11-03 12:00:00,5.0,4379.27,4.41,183.7,27.54,44.35,199.79,240.78,32.42,28.3915,41.575367,14.091499,0.0,987.41125,3.143565,66.37061,62.0
2024-11-03 13:00:00,5.0,5233.76,21.9,211.12,0.12,47.21,238.88,288.26,35.46,26.741499,46.53523,14.341499,0.0,988.54297,0.9693296,68.19853,1.0
2024-11-03 14:00:00,5.0,5500.79,31.29,202.89,0.0,47.68,276.2,334.95,38.5,25.5415,50.443035,14.4915,0.0,988.8331,2.0364676,44.999897,0.0
2024-11-03 15:00:00,5.0,5554.2,27.27,191.93,0.01,47.21,313.64,385.02,42.56,23.5415,57.965805,14.7915,0.0,989.0547,2.995797,32.73523,0.0
2024-11-03 16:00:00,5.0,5340.58,19.67,168.62,0.06,42.44,335.66,417.29,44.58,23.741499,56.355637,14.5415,0.0,989.2664,0.8049845,26.564985,0.0
2024-11-03 17:00:00,5.0,4432.68,9.39,131.61,0.87,32.9,320.09,413.01,47.62,22.6415,60.424103,14.591499,0.0,989.2705,1.8089776,185.7105,0.0
2024-11-03 18:00:00,5.0,3231.05,2.12,89.11,6.44,23.37,264.82,360.82,51.17,21.5915,65.252106,14.7915,0.0,989.083,2.1674871,228.36655,0.0
2024-11-03 19:00:00,5.0,2269.74,0.18,54.84,17.88,15.5,203.54,286.8,48.13,19.491499,75.23495,14.9915,0.0,988.3165,4.6730714,15.642312,0.0
2024-11-03 20:00:00,5.0,1815.8,0.04,36.33,24.68,11.09,169.76,235.38,39.52,18.1915,81.33658,14.9415,0.0,987.7158,5.8852015,23.428713,0.0
2024-11-03 21:00:00,5.0,1588.82,0.02,26.05,26.46,8.34,152.16,203.69,29.39,17.8915,83.41953,15.0415,0.0,987.20215,6.889557,19.855309,0.0
2024-11-03 22:00:00,5.0,1522.06,0.03,21.93,24.32,6.62,145.91,189.82,20.27,17.241499,87.47108,15.1414995,0.0,986.6578,9.346143,15.642312,0.0
2024-11-03 23:00:00,5.0,1602.17,0.09,22.96,18.42,6.38,152.88,194.86,15.96,17.491499,86.10056,15.1414995,0.0,986.29016,7.7588143,3.9908433,0.0
2024-11-04 00:00:00,5.0,1789.09,0.5,27.76,10.19,6.97,166.49,208.88,14.69,19.0915,79.13925,15.3914995,0.0,986.52765,4.8733153,355.76367,0.0
2024-11-04 01:00:00,5.0,2136.23,4.08,33.93,2.06,8.23,187.69,232.93,15.96,18.9415,82.74522,15.9415,0.0,987.09924,2.2553935,241.38963,0.0
2024-11-04 02:00:00,5.0,3070.83,25.7,41.13,0.07,12.64,235.91,294.83,22.8,17.3415,92.07679,16.0415,0.0,987.0562,3.9763298,264.80566,14.0
2024-11-04 03:00:00,5.0,4592.9,67.06,51.41,1.04,17.64,299.56,375.59,29.13,19.9415,84.18704,17.1915,0.0,987.77094,5.5887027,284.93146,122.0
2024-11-04 04:00:00,5.0,5607.6,94.77,65.8,4.65,22.17,338.3,421.38,32.93,22.9415,76.031235,18.491499,0.0,988.3212,3.0652893,319.7637,281.0
2024-11-04 05:00:00,5.0,6141.66,79.57,104.19,16.45,25.51,371.77,459.68,38.0,25.3915,65.84379,18.5415,0.0,988.43036,3.4388947,317.1211,429.0
2024-11-04 06:00:00,5.0,6195.07,37.55,143.95,63.66,27.42,417.42,510.1,36.48,27.0415,58.799236,18.2915,0.0,987.8853,4.5,286.26028,535.0
2024-11-04 07:00:00,5.0,2803.8,4.47,63.75,220.3,61.04,258.85,305.09,17.48,28.1915,53.779915,17.9415,0.0,986.9075,5.195113,284.03625,583.0
2024-11-04 08:00:00,5.0,2189.64,2.04,43.87,280.38,79.15,244.34,283.01,13.43,28.9415,50.365612,17.5915,0.0,986.0908,4.913044,278.42688,568.0
2024-11-04 09:00:00,5.0,2056.12,1.29,40.44,314.71,92.51,253.21,291.53,12.67,29.2915,48.73735,17.3915,0.0,985.4367,5.5916004,266.3087,491.0
2024-11-04 10:00:00,5.0,2803.8,2.04,76.77,260.35,83.92,282.56,329.04,20.01,29.2915,47.97315,17.1415,0.0,984.8515,4.8733153,265.76367,363.0
2024-11-04 11:00:00,5.0,4486.08,2.88,153.54,151.63,70.57,334.64,395.32,32.17,28.1915,72.77597,22.8415,0.0,984.76196,2.8174455,296.56497,205.0
2024-11-04 12:00:00,5.0,6622.31,3.8,257.73,38.27,68.66,387.72,461.67,46.1,28.1415,52.2639,17.4415,0.0,985.1481,2.9522195,37.568665,60.0
2024-11-04 13:00:00,5.0,8544.92,35.76,309.82,0.05,75.34,464.61,550.09,63.84,22.9415,71.39854,17.491499,0.0,985.8843,7.42159,104.03627,0.0
2024-11-04 14:00:00,5.0,9933.47,65.27,329.02,0.0,86.78,558.41,658.33,86.13,22.0915,73.770164,17.1915,0.0,986.49426,7.973005,118.30067,0.0
2024-11-04 15:00:00,5.0,11001.59,76.89,348.21,0.0,99.18,647.41,761.99,114.5,21.3415,77.229935,17.1915,0.0,986.8198,7.388775,124.07724,0.0
2024-11-04 16:00:00,5.0,10681.15,63.48,334.5,0.0,104.9,699.59,820.12,133.75,20.4415,81.883125,17.241499,0.0,987.1321,7.229191,108.886185,0.0
2024-11-04 17:00:00,5.0,9292.6,39.79,271.44,0.0,98.23,712.13,828.12,125.65,20.0415,82.35348,16.9415,0.0,987.195,6.130579,86.63361,0.0
2024-11-04 18:00:00,5.0,7690.43,22.35,197.41,0.04,82.02,685.24,786.33,99.3,19.5415,83.61022,16.6915,0.0,987.24896,7.2,90.0,0.0
2024-11-04 19:00:00,5.0,5981.45,6.54,132.98,1.61,58.65,621.78,701.45,62.82,19.1915,84.10364,16.4415,0.0,987.0236,7.6409945,105.01841,0.0
2024-11-04 20:00:00,5.0,4486.08,0.3,76.77,15.56,35.29,552.23,613.96,33.94,18.991499,85.43008,16.491499,0.0,987.00616,6.4799995,90.0,0.0
2024-11-04 21:00:00,5.0,3631.59,0.0,41.81,37.91,22.65,527.32,580.43,20.77,18.5915,86.76008,16.3415,0.0,987.26373,7.208994,92.86235,0.0
2024-11-04 22:00:00,5.0,3417.97,0.0,31.19,47.92,18.84,545.17,597.35,16.72,18.1915,88.11656,16.1915,0.0,987.13116,7.102591,98.74608,0.0
2024-11-04 23:00:00,5.0,3471.37,0.0,31.53,43.99,17.88,560.3,613.29,16.47,18.1915,86.99947,15.991499,0.0,987.22864,7.3799996,90.0,0.0
2024-11-05 00:00:00,5.0,3524.78,0.0,36.33,32.54,15.97,552.58,604.4,14.57,17.991499,87.81859,15.9415,0.0,987.5032,7.208994,92.86235,0.0
2024-11-05 01:00:00,5.0,3471.37,0.14,42.84,17.7,13.59,506.89,555.8,13.05,17.3415,92.666046,16.1415,0.0,988.4202,6.489992,93.17977,0.0
2024-11-05 02:00:00,5.0,3738.4,7.1,55.52,1.79,14.19,469.38,520.85,19.0,17.7915,91.228096,16.3415,0.0,989.4344,8.43699,101.07016,13.0
2024-11-05 03:00:00,5.0,4219.06,27.49,61.01,2.17,16.69,445.88,501.66,24.32,20.1415,82.10526,16.991499,0.0,990.22473,9.96524,106.798454,118.0
2024-11-05 04:00:00,5.0,3898.62,22.58,66.49,14.84,17.88,385.19,435.73,26.85,22.8415,73.665855,17.8915,0.0,991.0422,7.970972,115.40768,274.0
2024-11-05 05:00:00,5.0,3578.19,16.54,62.38,37.91,17.4,346.53,394.63,30.4,25.3915,64.01165,18.0915,0.0,991.3553,8.490582,122.00535,420.0
2024-11-05 06:00:00,5.0,3044.13,8.61,52.78,82.25,18.12,304.7,347.9,30.65,27.241499,57.388184,18.0915,0.0,991.02216,8.043805,130.46214,524.0
2024-11-05 07:00:00,5.0,1134.87,1.2,15.42,174.52,29.33,144.65,171.36,12.54,28.491499,49.93158,17.0415,0.0,990.4428,6.7757506,140.38934,572.0
2024-11-05 08:00:00,5.0,934.6,0.82,12.34,185.97,29.56,118.34,145.07,11.4,29.0415,46.705406,16.491499,0.0,989.70776,3.9477081,133.1524,557.0
2024-11-05 09:00:00,5.0,921.25,0.78,14.05,188.83,30.52,111.26,138.34,12.41,29.1915,45.281433,16.1415,0.0,988.9397,1.4512063,119.74479,481.0
2024-11-05 10:00:00,5.0,1588.82,2.24,45.93,147.34,32.42,135.02,168.61,19.76,28.991499,45.227352,15.9415,0.0,988.43555,0.8049845,26.564985,355.0
2024-11-05 11:00:00,5.0,2857.21,3.58,108.3,80.11,39.1,187.97,234.14,34.96,27.741499,66.9415,21.0415,0.0,988.2358,2.16,360.0,200.0
2024-11-05 12:00:00,5.0,4272.46,9.5,183.7,14.13,49.59,236.54,294.81,54.21,27.241499,49.287735,15.6915,0.0,988.3893,2.7534704,348.6901,57.0
2024-11-05 13:00:00,5.0,5180.36,38.0,191.93,0.01,57.22,278.11,346.63,73.97,24.6915,59.93716,16.3915,0.0,989.1518,5.2416787,15.945477,0.0
2024-11-05 14:00:00,5.0,5500.79,59.9,159.03,0.0,57.22,320.51,399.85,87.14,23.5915,61.42583,15.7415,0.0,989.44867,5.4833565,23.198618,0.0
2024-11-05 15:00:00,5.0,5714.42,66.16,139.83,0.0,52.93,365.73,453.34,85.12,22.1915,66.01145,15.5415,0.0,989.71924,6.502461,48.366554,0.0
2024-11-05 16:00:00,5.0,5554.2,54.99,124.75,0.0,46.73,392.94,482.17,84.1,21.1915,73.148155,16.1915,0.0,990.023,6.9899354,78.11137,0.0
2024-11-05 17:00:00,5.0,4859.92,37.55,101.45,0.0,39.1,388.48,475.61,91.2,19.991499,81.826775,16.7915,0.0,989.91925,8.227004,79.919464,0.0
2024-11-05 18:00:00,5.0,3952.03,23.69,80.2,0.03,31.47,353.87,433.65,86.13,19.491499,84.67261,16.8415,0.0,989.77826,6.5223618,62.02062,0.0
2024-11-05 19:00:00,5.0,3044.13,12.07,65.12,0.3,24.8,307.77,372.53,58.26,19.241499,84.91496,16.6415,0.0,989.4641,5.876938,49.969803,0.0
2024-11-05 20:00:00,5.0,2429.96,3.46,52.78,2.82,18.6,278.42,332.12,36.48,18.8415,85.6869,16.3915,0.0,989.23425,6.269067,50.82635,0.0
2024-11-05 21:00:00,5.0,2162.93,0.66,41.47,8.05,13.71,265.34,312.4,23.31,18.2915,87.84485,16.241499,0.0,988.8937,6.279395,62.70051,0.0
2024-11-05 22:00:00,5.0,2082.82,0.42,35.99,9.39,10.25,259.41,303.21,16.21,17.491499,91.79249,16.1415,0.0,988.53107,6.76618,61.389645,0.0
2024-11-05 23:00:00,5.0,2109.53,0.72,34.62,6.71,9.3,258.67,301.31,14.57,16.9415,93.536896,15.8914995,0.0,988.38477,6.696387,53.74608,0.0
2024-11-06 00:00:00,5.0,2189.64,1.76,35.99,3.58,10.37,263.73,305.9,16.72,17.1415,92.359665,15.8914995,0.0,988.4025,4.5891175,48.179924,0.0
2024-11-06 01:00:00,5.0,2349.85,5.31,38.04,1.11,12.52,271.53,314.28,20.77,16.5915,95.02841,15.7915,0.0,989.23047,6.725354,74.47583,0.0
2024-11-06 02:00:00,5.0,3177.64,24.59,45.93,0.06,16.45,308.56,360.27,23.56,17.3915,93.85677,16.3915,0.0,989.88605,3.6402748,98.530685,12.0
2024-11-06 03:00:00,5.0,4592.9,61.69,61.01,0.84,20.74,363.59,427.06,25.84,19.991499,84.459145,17.2915,0.0,990.7964,5.7628117,128.65984,116.0
2024-11-06 04:00:00,5.0,5447.39,78.68,74.03,4.11,24.32,381.59,447.62,27.87,23.0415,75.100464,18.3915,0.0,991.5464,3.572898,139.08571,271.0
2024-11-06 05:00:00,5.0,5607.6,64.37,93.22,12.87,26.94,382.59,449.55,34.45,25.5415,64.2452,18.2915,0.0,991.8555,3.7971041,148.57048,415.0
2024-11-06 06:00:00,5.0,5607.6,36.66,120.64,40.05,29.8,400.85,468.75,37.49,27.1415,57.004547,17.8915,0.0,991.5013,3.2599385,173.6599,518.0
2024-11-06 07:00:00,5.0,2002.72,3.44,51.41,178.81,81.06,216.72,250.4,13.55,28.241499,51.633347,17.3415,0.0,990.8123,2.7475805,211.60745,565.0
2024-11-06 08:00:00,5.0,1682.28,1.87,39.41,220.3,86.78,206.12,237.71,11.02,28.7915,48.759876,16.9415,0.0,989.7848,2.5455842,261.87,550.0
2024-11-06 09:00:00,5.0,1735.69,1.34,40.44,243.19,91.55,218.67,251.08,11.15,28.991499,47.893623,16.8415,0.0,989.1182,3.362677,285.52417,475.0
2024-11-06 10:00:00,5.0,2483.37,1.79,74.03,205.99,82.02,253.47,293.79,17.73,28.8415,48.311516,16.8415,0.0,988.8136,3.362677,285.52417,349.0
2024-11-06 11:00:00,5.0,3952.03,2.07,146.69,128.75,77.25,318.04,372.45,30.91,27.6915,70.50829,21.8415,0.0,988.4264,2.0124612,296.56497,195.0
2024-11-06 12:00:00,5.0,5821.23,1.69,249.51,41.13,86.78,382.23,449.33,48.64,27.1415,52.33965,16.5415,0.0,988.38086,1.8,143.13002,55.0
2024-11-06 13:00:00,5.0,7476.81,27.72,312.57,0.28,98.23,449.26,529.17,66.88,26.5915,56.871544,17.3415,0.0,988.62805,3.06,360.0,0.0
2024-11-06 14:00:00,5.0,8865.36,68.84,304.34,0.0,100.14,529.76,626.19,81.06,26.0415,58.56328,17.2915,0.0,988.6798,2.9522195,232.43134,0.0
2024-11-06 15:00:00,5.0,10253.91,94.77,298.86,0.0,89.65,620.05,732.9,85.12,24.8415,63.29067,17.3915,0.0,988.7743,3.4763772,158.74942,0.0
2024-11-06 16:00:00,5.0,11001.59,99.24,298.86,0.0,93.46,703.13,826.92,100.31,22.4415,74.06308,17.5915,0.0,988.766,3.9966483,144.16226,0.0
2024-11-06 17:00:00,5.0,10681.15,85.83,287.89,0.0,103.95,767.0,895.32,121.59,21.6915,77.28311,17.5415,0.0,988.6044,5.068846,163.49556,0.0
2024-11-06 18:00:00,5.0,9185.79,59.9,241.28,0.0,95.37,757.89,878.53,122.61,22.4415,73.36541,17.4415,0.0,988.57104,4.1556225,175.03035,0.0
2024-11-06 19:00:00,5.0,7156.37,35.32,183.7,0.0,79.15,683.5,784.35,112.47,21.741499,76.32129,17.3915,0.0,988.21857,2.7943513,104.93147,0.0
2024-11-06 20:00:00,5.0,5233.76,17.21,126.12,0.03,59.6,575.28,657.39,99.3,18.6415,90.706795,17.0915,0.0,987.65784,5.815978,68.19853,0.0
2024-11-06 21:00:00,5.0,3738.4,7.82,76.77,0.15,37.67,452.19,520.09,76.0,18.4415,92.14079,17.1415,0.0,987.2503,5.154415,65.22488,0.0
2024-11-06 22:00:00,5.0,3070.83,5.87,51.41,0.21,14.66,363.58,420.88,24.07,18.0415,93.29351,16.9415,0.0,987.2152,5.4119864,86.186005,0.0
2024-11-06 23:00:00,5.0,2964.02,6.82,43.87,0.11,8.23,326.86,377.53,11.4,17.8415,93.58006,16.7915,0.0,987.10034,5.4149795,105.42222,0.0
2024-11-07 00:00:00,5.0,2964.02,8.72,41.13,0.07,7.15,311.25,356.91,9.25,17.6415,93.868225,16.6415,0.0,987.1801,5.8852015,113.42871,0.0
2024-11-07 01:00:00,5.0,2990.72,13.08,38.39,0.03,7.39,303.82,347.14,9.5,17.5915,95.97414,16.9415,0.0,988.2475,5.297018,99.78234,0.0
2024-11-07 02:00:00,5.0,3631.59,33.53,39.41,0.02,11.21,326.18,376.38,15.33,18.2915,94.49292,17.3915,0.0,988.8937,7.0774574,97.30567,12.0
2024-11-07 03:00:00,5.0,4699.71,67.95,43.87,0.5,15.26,361.47,421.33,21.79,20.6915,85.872986,18.241499,0.0,989.78516,8.996398,109.885254,113.0
2024-11-07 04:00:00,5.0,4325.87,48.73,62.38,5.14,18.12,328.96,383.93,25.33,23.241499,77.75842,19.1415,0.0,990.3938,7.0407386,122.471176,266.0
2024-11-07 05:00:00,5.0,4219.06,37.1,71.29,15.74,19.79,323.23,379.02,31.92,25.6915,68.2045,19.3915,0.0,990.698,7.001514,136.04153,411.0
2024-11-07 06:00:00,5.0,3952.03,21.23,79.51,43.63,22.17,318.48,374.04,34.45,27.4415,60.007065,18.991499,0.0,990.2586,7.538541,146.68936,515.0
2024-11-07 07:00:00,5.0,1615.52,1.9,28.79,180.24,42.44,206.69,241.66,12.67,28.3915,54.852528,18.4415,0.0,989.45917,6.7853074,158.19853,562.0
2024-11-07 08:00:00,5.0,1335.14,1.08,20.91,208.85,45.3,191.3,225.48,10.39,28.9415,51.975792,18.0915,0.0,988.6266,5.020677,165.4655,547.0
2024-11-07 09:00:00,5.0,1321.79,0.87,21.93,217.44,47.21,185.87,220.28,11.4,29.1415,50.576416,17.8415,0.0,987.8629,3.2846913,170.53775,472.0
2024-11-07 10:00:00,5.0,1388.55,0.68,27.42,217.44,54.36,188.11,223.11,11.91,29.0915,50.08792,17.6415,0.0,987.56616,1.4399999,180.0,347.0
2024-11-07 11:00:00,5.0,1482.01,0.34,34.96,208.85,61.99,192.28,228.21,12.54,28.8915,50.03585,17.4415,0.0,987.6473,0.17999999,90.0,193.0
2024-11-07 12:00:00,5.0,1562.12,0.04,40.78,188.83,65.8,194.08,230.48,12.79,28.241499,51.308025,17.241499,0.0,987.88666,0.56920993,18.435053,54.0
2024-11-07 13:00:00,5.0,2590.18,0.0,97.33,108.72,65.8,239.0,285.64,25.33,26.4415,64.43766,19.1915,0.0,988.1281,2.9522195,142.43134,0.0
2024-11-07 14:00:00,5.0,4058.84,4.64,165.88,16.45,70.57,316.48,382.21,52.69,25.3415,68.34833,19.0915,0.0,988.42633,3.6,126.86999,0.0
2024-11-07 15:00:00,5.0,5180.36,28.61,165.88,0.01,76.29,395.58,479.01,81.06,22.991499,78.6972,19.0915,0.0,988.61804,5.402999,119.98155,0.0
2024-11-07 16:00:00,5.0,5500.79,33.53,143.95,0.0,72.48,448.16,540.2,98.29,21.0915,87.53838,18.9415,0.0,988.7476,7.3447943,107.10281,0.0
2024-11-07 17:00:00,5.0,4913.33,25.7,106.93,0.01,56.74,448.16,539.26,97.27,20.491499,89.70345,18.741499,0.0,988.69574,7.748368,92.66295,0.0
2024-11-07 18:00:00,5.0,4058.84,17.66,81.57,0.09,38.15,410.81,496.55,84.1,20.1415,89.67744,18.3915,0.0,988.6655,8.459999,90.0,0.0
2024-11-07 19:00:00,5.0,3284.45,10.51,65.12,0.37,18.36,359.06,429.54,35.97,20.1915,88.84184,18.2915,0.0,988.475,5.8048253,82.875084,0.0
2024-11-07 20:00:00,5.0,2857.21,5.03,55.52,1.25,12.52,332.0,392.81,20.52,19.741499,90.78098,18.1915,0.0,987.851,6.638072,77.4712,0.0
2024-11-07 21:00:00,5.0,2696.99,2.68,48.67,2.03,10.49,325.85,382.0,15.33,19.0915,92.46882,17.8415,0.0,987.5021,5.9644947,84.805664,0.0
2024-11-07 22:00:00,5.0,2670.29,2.74,43.53,1.61,8.58,321.75,374.99,12.29,18.3415,94.197105,17.3915,0.0,987.1441,8.049845,100.30479,0.0
2024-11-07 23:00:00,5.0,2723.69,4.08,40.1,0.67,7.57,316.85,368.22,10.89,17.9415,94.77809,17.0915,0.0,987.01166,7.7400002,90.0,0.0
2024-11-08 00:00:00,5.0,2750.4,6.59,37.7,0.22,7.27,311.92,360.73,10.51,18.0915,94.18632,17.1415,0.0,987.3173,5.8298883,81.11942,0.0
2024-11-08 01:00:00,5.0,2803.8,10.51,36.33,0.11,7.87,303.04,350.57,11.27,17.8415,95.6786,17.1415,0.0,987.97723,5.068846,73.49557,0.0
2024-11-08 02:00:00,5.0,3391.27,27.49,41.47,0.03,12.04,321.01,375.29,16.09,18.3915,94.19923,17.4415,0.0,988.9024,5.6521144,80.83774,11.0
2024-11-08 03:00:00,5.0,4325.87,53.2,54.15,0.96,16.21,351.2,414.21,21.03,20.5415,85.85802,18.0915,0.0,989.86957,6.310277,93.270424,110.0
2024-11-08 04:00:00,5.0,4592.9,54.09,65.8,5.99,18.36,351.2,414.91,24.32,22.991499,78.20793,18.991499,0.0,990.56757,6.1569467,105.25517,261.0
2024-11-08 05:00:00,5.0,4379.27,38.0,76.09,18.78,19.79,343.35,406.72,30.91,25.3415,69.63714,19.3915,0.0,990.3763,6.9270773,114.56716,404.0
2024-11-08 06:00:00,5.0,4005.43,19.22,80.2,50.78,21.22,341.76,402.68,33.44,27.1415,62.612446,19.3915,0.0,989.84357,7.42159,129.09386,507.0
2024-11-08 07:00:00,5.0,1588.82,1.87,27.42,174.52,33.86,215.87,255.76,12.29,28.1915,57.078632,18.8915,0.0,988.7604,6.2379804,133.83095,555.0
2024-11-08 08:00:00,5.0,1308.44,1.17,21.42,194.55,38.62,196.86,235.85,10.51,28.741499,53.749004,18.4415,0.0,988.12274,3.8183763,135.0001,540.0
2024-11-08 09:00:00,5.0,1308.44,0.96,23.31,205.99,43.39,195.7,235.28,11.15,28.9415,52.632427,18.2915,0.0,987.35876,1.7727944,113.962494,467.0
2024-11-08 10:00:00,5.0,2002.72,1.96,60.32,163.08,44.82,222.02,268.48,17.73,28.8915,52.45488,18.1915,0.0,986.9646,1.781909,44.999897,343.0
2024-11-08 11:00:00,5.0,3364.56,3.19,134.35,81.54,46.73,276.12,335.37,27.61,27.9415,66.36792,21.0915,0.0,987.27704,2.2768397,18.435053,190.0
2024-11-08 12:00:00,5.0,5020.14,12.29,222.09,11.09,54.84,328.55,398.75,39.52,24.6915,74.439644,19.8415,0.0,987.007,7.247096,14.381432,52.0
2024-11-08 13:00:00,5.0,6301.88,50.07,244.02,0.01,61.99,381.76,463.13,51.17,22.8915,80.41754,19.3415,0.0,987.4396,7.2649574,48.01287,0.0
2024-11-08 14:00:00,5.0,7049.56,81.36,227.57,0.0,57.22,434.05,530.78,55.73,21.6915,83.85402,18.8415,0.0,987.6297,8.836514,86.49654,0.0
2024-11-08 15:00:00,5.0,7690.43,91.2,222.09,0.0,51.5,490.34,601.05,59.28,20.991499,86.44211,18.6415,0.0,987.86176,7.7420926,88.667816,0.0
2024-11-08 16:00:00,5.0,7797.24,86.72,205.64,0.0,45.78,536.47,657.65,61.81,20.5915,88.04366,18.5415,0.0,988.21716,5.5887027,75.068535,0.0
2024-11-08 17:00:00,5.0,7156.37,67.06,174.11,0.0,44.35,554.43,682.82,71.94,20.0915,90.52055,18.491499,0.0,988.2713,5.495161,58.392544,0.0
2024-11-08 18:00:00,5.0,5767.82,41.57,139.83,0.0,43.39,519.35,646.33,85.12,19.6915,91.63623,18.2915,0.0,988.139,5.1165614,50.710617,0.0
2024-11-08 19:00:00,5.0,4325.87,22.58,105.56,0.02,36.24,450.85,562.46,86.13,19.3415,92.48264,18.0915,0.0,987.71875,5.495161,58.392544,0.0
2024-11-08 20:00:00,5.0,3231.05,8.49,74.03,0.5,22.65,392.64,481.89,65.86,18.741499,94.51134,17.8415,0.0,987.56915,6.0721655,78.02389,0.0
2024-11-08 21:00:00,5.0,2590.18,2.26,52.09,2.32,12.4,349.49,421.5,38.5,18.3415,95.694756,17.6415,0.0,987.63135,5.9399996,90.0,0.0
2024-11-08 22:00:00,5.0,2403.26,1.08,43.18,4.02,8.82,324.79,386.32,22.55,17.991499,95.68346,17.2915,0.0,987.40576,6.87779,83.99109,0.0
2024-11-08 23:00:00,5.0,2429.96,1.24,40.78,3.31,8.46,317.94,374.7,19.25,17.7915,95.072945,16.991499,0.0,987.1934,7.247096,75.61857,0.0
2024-11-09 00:00:00,5.0,2536.77,2.57,39.76,1.5,8.34,319.74,372.77,17.23,17.991499,93.884155,16.991499,0.0,987.5032,6.0721655,78.02389,0.0
2024-11-09 01:00:00,5.0,2696.99,6.15,38.39,0.37,8.23,322.1,371.86,15.58,17.2915,97.19102,16.8415,0.0,988.51324,6.6818557,94.635376,0.0
2024-11-09 02:00:00,5.0,3177.64,19.45,39.76,0.05,10.37,336.3,389.32,16.72,18.0915,96.29267,17.491499,0.0,989.16864,6.601363,78.996506,10.0
2024-11-09 03:00:00,5.0,3845.21,38.89,46.61,0.87,12.76,353.79,411.11,18.24,20.1915,88.56358,18.241499,0.0,990.03424,7.92,90.0,107.0
2024-11-09 04:00:00,5.0,3898.62,37.55,53.47,5.63,13.95,335.81,391.16,19.51,22.741499,80.89984,19.2915,0.0,990.83844,5.9834766,96.91113,257.0
2024-11-09 05:00:00,5.0,3524.78,23.69,56.89,20.38,14.78,310.02,362.11,24.32,25.1915,70.48027,19.4415,0.0,990.9487,6.489992,109.440125,399.0
2024-11-09 06:00:00,5.0,3017.43,10.73,53.47,57.94,15.5,294.73,343.1,26.6,26.8415,62.351627,19.0415,0.0,990.40405,5.95906,115.01687,503.0
2024-11-09 07:00:00,5.0,1255.04,1.03,15.42,171.66,24.32,189.79,225.15,9.75,27.6415,58.02627,18.6415,0.0,989.59247,3.8856654,103.39252,551.0
2024-11-09 08:00:00,5.0,1068.12,0.68,12.0,185.97,25.75,171.79,208.0,8.49,28.0915,55.123184,18.241499,0.0,988.8495,2.36753,81.25392,537.0
2024-11-09 09:00:00,5.0,1068.12,0.6,13.37,191.69,28.37,166.51,203.19,9.5,28.241499,53.455215,17.8915,0.0,988.0817,1.6981165,57.99466,462.0
2024-11-09 10:00:00,5.0,1562.12,1.38,39.41,157.36,29.56,186.09,226.96,14.82,28.1915,53.611046,17.8915,0.0,987.78516,2.2553935,28.610369,339.0
2024-11-09 11:00:00,5.0,2510.07,1.82,91.85,103.0,33.86,229.64,279.59,25.59,27.2915,65.62479,20.2915,0.0,987.80835,2.4014995,12.99463,186.0
2024-11-09 12:00:00,5.0,3524.78,0.89,164.51,39.7,41.01,268.43,327.69,38.0,24.3415,72.552475,19.0915,0.0,987.6598,7.1321807,10.175456,50.0
2024-11-09 13:00:00,5.0,4219.06,9.95,202.89,2.46,46.25,300.24,367.88,52.69,23.0415,80.68775,19.5415,0.0,987.8422,6.12,360.0,0.0
2024-11-09 14:00:00,5.0,4379.27,25.26,172.73,0.02,46.25,328.67,405.62,67.89,22.6415,79.63573,18.9415,0.0,988.2957,5.257109,38.047092,0.0
2024-11-09 15:00:00,5.0,4272.46,27.05,139.83,0.01,41.48,351.4,435.57,76.0,21.741499,82.81819,18.6915,0.0,988.6084,6.391901,80.2725,0.0
2024-11-09 16:00:00,5.0,3952.03,18.78,111.04,0.09,31.47,358.15,444.17,77.01,20.8915,86.432495,18.5415,0.0,988.7303,5.9399996,90.0,0.0
2024-11-09 17:00:00,5.0,3631.59,12.07,93.22,0.35,26.7,351.82,437.14,83.09,19.9415,90.79439,18.3915,0.0,988.7455,8.049845,79.69521,0.0
2024-11-09 18:00:00,5.0,3311.16,8.27,80.2,0.86,23.6,333.81,415.64,84.1,20.241499,87.73787,18.1415,0.0,988.77167,6.6697226,93.093994,0.0
2024-11-09 19:00:00,5.0,2910.61,4.25,70.6,2.19,20.03,305.92,378.9,77.01,19.991499,88.26933,17.991499,0.0,988.36005,5.7852573,95.355736,0.0
2024-11-09 20:00:00,5.0,2483.37,0.8,56.89,8.4,16.93,285.68,348.64,69.92,18.741499,93.622765,17.6915,0.0,987.86145,5.8631387,72.12121,0.0
